Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
single,general contingent,1,other,1,secondary education,4.875960390769654,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,2.9496883350525844,0,2.6026896854443837,-2.3025850929940455,2.388762789235098,1.4,1.74,0
single,general contingent,3,social sciences,1,secondary education,5.0632277442154265,eea,secondary or some secondary,basic,Administrative and Office Workers,Industrial and Machine Operators,1,0,0,1,0,0,2.89591193827178,0,2.5468376075184906,-2.3025850929940455,2.388762789235098,1.4,1.74,0
single,general contingent,2,health sciences,1,secondary education,4.804840381116659,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,2.89591193827178,0,2.535018691215348,0.09531017980432493,2.0412203288596382,2.6,0.32,1
single,Other,1,health sciences,1,secondary education,4.86830338551846,eea,basic,basic,Unskilled Workers,Service and Sales Workers,0,0,0,1,0,0,3.0007198150650303,0,2.461012329588564,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,general contingent,1,social sciences,1,secondary education,5.03760174232607,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,1,0,0,1,0,1,3.0007198150650303,0,2.312535423847214,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,1,social sciences,1,secondary education,4.788324729085938,eea,basic,basic,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,0,0,0,1,0,0,3.0007198150650303,0,2.345005808877998,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,2,other,1,secondary education,4.942356453342962,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,0,0,0,1,0,0,2.89591193827178,0,2.583458323516496,0.7419373447293773,2.2512917986064953,-0.8,-3.12,0
single,general contingent,1,social sciences,1,secondary education,4.844974178195408,eea,higher education,basic,Administrative and Office Workers,Service and Sales Workers,0,0,0,1,0,0,2.89591193827178,0,2.5416019934645457,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,general contingent,1,other,1,secondary education,4.891851758106289,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Service and Sales Workers,1,0,0,1,0,0,3.0492730404820207,0,2.4069451083182885,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,1
single,general contingent,2,social sciences,1,secondary education,4.788324729085938,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,1,0,0,1,0,0,2.9496883350525844,0,2.388762789235098,-2.3025850929940455,2.791165107812717,0.3,-0.92,0
single,general contingent,1,other,1,secondary education,4.920710586568268,eea,higher education,basic,professionals and specialists,Unskilled Workers,0,0,0,1,0,0,2.9496883350525844,0,-2.3025850929940455,-2.3025850929940455,2.388762789235098,1.4,1.74,1
single,general contingent,1,social sciences,1,secondary education,4.875960390769654,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,0,1,2.9496883350525844,0,2.5572273113676265,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,general contingent,1,other,1,secondary education,4.86830338551846,eea,basic,basic,Administrative and Office Workers,Industrial and Machine Operators,1,0,0,1,0,0,2.9496883350525844,0,2.6579258139196416,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,general contingent,6,health sciences,1,secondary education,4.804840381116659,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Service and Sales Workers,1,0,0,1,0,0,2.9496883350525844,0,2.501435951739211,-2.3025850929940455,2.6390573296152584,-0.3,0.79,1
single,Other,1,other,1,professional qualification,5.075798620002669,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,3.0007198150650303,0,2.6579258139196416,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,1,social sciences,1,secondary education,4.984291318756654,eea,basic,basic,Unskilled Workers,Intermediate Level Technicians and Professions,1,0,0,1,0,1,2.89591193827178,0,2.5572273113676265,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,general contingent,3,social sciences,1,secondary education,4.875960390769654,eea,secondary or some secondary,professional qualification,Service and Sales Workers,Intermediate Level Technicians and Professions,1,0,0,1,0,0,2.89591193827178,0,2.5726122302071057,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,6,health sciences,1,secondary education,4.883559211528279,eea,secondary or some secondary,basic,Industrial and Machine Operators,Unskilled Workers,1,0,0,1,0,0,2.9496883350525844,0,2.6076509031995476,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,3,health sciences,1,secondary education,4.9279780604152466,eea,basic,basic,Service and Sales Workers,Industrial and Machine Operators,1,0,0,1,0,1,2.89591193827178,0,2.590579616627872,-2.3025850929940455,2.6390573296152584,-0.3,0.79,1
single,general contingent,2,social sciences,1,secondary education,4.86830338551846,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,2.89591193827178,0,2.52038103798166,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,4,social sciences,1,secondary education,4.837075242970874,eea,secondary or some secondary,basic,Administrative and Office Workers,Industrial and Machine Operators,1,0,0,1,0,0,2.9496883350525844,0,2.5257286443082556,-2.3025850929940455,2.1972245773362196,1.4,3.51,0
single,general contingent,6,health sciences,1,secondary education,4.997887721273753,eea,secondary or some secondary,basic,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,1,0,0,1,0,0,2.9496883350525844,0,2.6461747973841225,-2.3025850929940455,2.6390573296152584,-0.3,0.79,1
single,Other,1,social sciences,1,secondary education,4.86830338551846,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,0,0,0,1,0,0,3.0007198150650303,0,2.4652706752711415,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,1,social sciences,1,secondary education,4.763028270603671,eea,secondary or some secondary,basic,Intermediate Level Technicians and Professions,Unskilled Workers,0,0,1,0,0,1,2.9496883350525844,0,2.4932054526026954,-2.3025850929940455,2.5257286443082556,0.5,1.79,1
single,general contingent,1,social sciences,1,secondary education,4.788324729085938,eea,basic,basic,Service and Sales Workers,Service and Sales Workers,1,0,0,1,0,0,3.0007198150650303,0,2.5095992623783716,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,1,social sciences,1,secondary education,5.031091302663638,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Agricultural and Skilled Workers,0,0,1,1,0,1,2.89591193827178,0,2.70359585075283,-2.3025850929940455,2.1972245773362196,1.4,3.51,0
single,general contingent,2,health sciences,1,secondary education,4.763028270603671,eea,basic,secondary or some secondary,Administrative and Office Workers,Industrial and Machine Operators,0,0,0,1,0,1,3.0007198150650303,0,2.586861372310994,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,general contingent,1,health sciences,1,secondary education,5.182345190295616,eea,basic,secondary or some secondary,Administrative and Office Workers,Industrial and Machine Operators,0,0,0,1,0,0,2.89591193827178,0,2.8463618168997225,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,general contingent,5,health sciences,1,secondary education,4.860587297852597,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,2.9496883350525844,0,2.5468376075184906,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,6,social sciences,1,secondary education,4.754451888703846,eea,basic,secondary or some secondary,Administrative and Office Workers,Administrative and Office Workers,1,0,0,1,0,1,2.9496883350525844,0,2.5468376075184906,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,Other,1,social sciences,1,secondary education,4.596129441335942,eea,higher education,secondary or some secondary,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,1,0,1,0,0,0,3.095577608523707,0,-2.3025850929940455,-2.3025850929940455,2.1972245773362196,1.4,3.51,0
single,general contingent,3,social sciences,1,secondary education,4.906015244966153,eea,secondary or some secondary,secondary or some secondary,Unskilled Workers,Military and Armed Forces,1,0,0,1,0,1,2.9496883350525844,0,2.4365330655037845,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,3,health sciences,1,secondary education,4.9494688588587685,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,1,0,0,1,0,1,2.9496883350525844,0,2.617760729754749,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,general contingent,5,social sciences,1,secondary education,4.883559211528279,eea,basic,basic,Service and Sales Workers,Agricultural and Skilled Workers,1,0,0,1,0,1,2.9496883350525844,0,2.4932054526026954,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,general contingent,4,other,1,secondary education,4.883559211528279,eea,secondary or some secondary,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,2.9496883350525844,0,-2.3025850929940455,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
single,general contingent,1,other,1,secondary education,4.728272383122075,eea,secondary or some secondary,basic,Unskilled Workers,Military and Armed Forces,1,0,0,1,0,0,3.0007198150650303,0,2.424802725718295,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
single,general contingent,1,social sciences,1,secondary education,4.898585790287632,eea,higher education,basic,professionals and specialists,Military and Armed Forces,0,0,0,1,0,0,2.89591193827178,0,2.600836116795061,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,general contingent,1,health sciences,1,secondary education,4.91338990965742,eea,secondary or some secondary,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,0,1,3.0007198150650303,0,2.6364348462908342,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,general contingent,1,other,1,secondary education,4.91338990965742,eea,higher education,basic,professionals and specialists,Industrial and Machine Operators,1,0,0,1,0,0,2.89591193827178,0,-2.3025850929940455,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,general contingent,1,other,1,secondary education,4.860587297852597,eea,secondary or some secondary,basic,Administrative and Office Workers,Industrial and Machine Operators,0,0,0,1,0,0,2.9496883350525844,0,2.5257286443082556,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,1,social sciences,1,secondary education,4.9279780604152466,eea,basic,basic,Industrial and Machine Operators,Agricultural and Skilled Workers,1,0,0,1,0,0,2.89591193827178,0,2.52038103798166,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,general contingent,1,social sciences,1,secondary education,4.920710586568268,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,2.89591193827178,0,2.5977391802845275,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,Other,1,social sciences,1,secondary education,4.745801315727837,eea,higher education,basic,professionals and specialists,Service and Sales Workers,1,0,0,1,0,0,3.0492730404820207,0,2.5468376075184906,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,1
single,general contingent,1,social sciences,1,secondary education,4.860587297852597,eea,basic,basic,Agricultural and Skilled Workers,Agricultural and Skilled Workers,0,0,0,1,0,0,2.9496883350525844,0,2.4932054526026954,-2.3025850929940455,2.0412203288596382,2.6,0.32,1
single,general contingent,1,social sciences,1,secondary education,4.875960390769654,eea,basic,basic,Unskilled Workers,Unskilled Workers,0,0,0,1,0,1,2.89591193827178,0,2.3702437414678603,-2.3025850929940455,2.5257286443082556,0.5,1.79,0
single,general contingent,2,social sciences,1,secondary education,4.891100725401066,eea,secondary or some secondary,basic,Industrial and Machine Operators,Unskilled Workers,1,0,0,1,0,1,2.89591193827178,0,2.513656063073986,-2.3025850929940455,2.5494451709255714,3.7,-1.7,0
single,general contingent,3,social sciences,1,secondary education,4.829113417472866,eea,basic,secondary or some secondary,Unskilled Workers,Military and Armed Forces,1,0,0,1,0,0,3.0007198150650303,0,2.4069451083182885,-2.3025850929940455,2.2512917986064953,-0.8,-3.12,0
single,Other,1,social sciences,0,secondary education,4.788324729085938,eea,secondary or some secondary,basic,Agricultural and Skilled Workers,Industrial and Machine Operators,0,0,0,1,0,1,3.1822118404966093,0,2.4069451083182885,-2.3025850929940455,2.4159137783010487,0.6,2.02,0
single,general contingent,1,social sciences,1,secondary education,4.852811208902689,eea,basic,secondary or some secondary,Administrative and Office Workers,leadership and management,0,0,0,1,0,0,2.9496883350525844,0,2.585254623622282,-2.3025850929940455,2.388762789235098,1.4,1.74,1
single,general contingent,1,health sciences,1,secondary education,4.844974178195408,eea,basic,basic,Unskilled Workers,Industrial and Machine Operators,1,0,0,1,0,1,2.89591193827178,0,2.5615246965801726,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,general contingent,2,health sciences,1,secondary education,4.898585790287632,eea,basic,basic,Unskilled Workers,Unskilled Workers,1,0,0,1,0,0,2.89591193827178,0,2.7092994205026417,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
single,general contingent,5,social sciences,1,secondary education,4.883559211528279,eea,secondary or some secondary,secondary or some secondary,Administrative and Office Workers,Administrative and Office Workers,1,0,0,1,0,0,3.0492730404820207,0,2.451005098112319,-2.3025850929940455,2.388762789235098,1.4,1.74,1
single,general contingent,2,social sciences,1,secondary education,4.821087692210561,eea,secondary or some secondary,basic,Service and Sales Workers,Administrative and Office Workers,0,0,0,1,0,0,2.9496883350525844,0,2.6602595372658615,-2.3025850929940455,2.0412203288596382,2.6,0.32,0
single,general contingent,1,social sciences,1,secondary education,4.891851758106289,eea,basic,basic,Industrial and Machine Operators,Industrial and Machine Operators,0,0,0,1,0,1,2.9496883350525844,0,2.533696813957432,-2.3025850929940455,2.747270914255491,2.8,-4.06,0
other,Other,1,technology,1,secondary education,5.136386499401816,eea,secondary or some secondary,basic,Agricultural and Skilled Workers,Agricultural and Skilled Workers,0,0,1,1,0,0,3.8522730010223722,0,-2.3025850929940455,-2.3025850929940455,2.1972245773362196,1.4,3.51,0
single,general contingent,3,social sciences,1,secondary education,4.829113417472866,eea,basic,basic,Industrial and Machine Operators,Industrial and Machine Operators,0,0,0,1,0,0,2.9496883350525844,0,2.4652706752711415,-2.3025850929940455,2.6390573296152584,-0.3,0.79,0
single,Other,1,health sciences,1,higher education,4.86830338551846,eea,higher education,higher education,leadership and management,leadership and management,0,0,0,1,0,0,3.370738174177447,0,2.664247578443817,-2.3025850929940455,2.5494451709255714,3.7,-1.7,0
